SourceFile,RecordLocator,RecordId,TicketNumber,BookingDate,ProcessingStage,FailureCategory,FailureReason,TechnicalDetails,CanRetry,RequiredAction,Timestamp,OriginalName,OriginalDescription
October,FDJTAW,N/A,0277372794637,2025-08-19T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 563,"Record from 10/27/2025, 4:54:25.076 PM"
October,CLFFSK,N/A,0272120340560,2025-10-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 565,"Record from 10/26/2025, 1:05:18.411 PM"
October,WKINZA,N/A,0272121302547,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 567,"Record from 10/27/2025, 1:58:10.731 AM"
October,QHXJVN,N/A,0272119119879,2025-10-02T17:46:06.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 568,"Record from 10/28/2025, 4:29:25.105 AM"
October,JYXJJI,N/A,0272114633282,2025-08-15T18:06:32.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 569,"Record from 10/28/2025, 4:24:22.612 AM"
October,OYSIWK,N/A,0272118329441,2025-09-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 570,"Record from 10/26/2025, 1:35:47.555 PM"
October,AKROZN,N/A,0272121314468,2025-10-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 573,"Record from 10/26/2025, 2:13:02.548 PM"
October,YYKBWC,N/A,0272118958779,2025-10-01T13:53:14.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 579,"Record from 10/27/2025, 4:59:33.619 PM"
October,FTXXEG,N/A,0272119791491,2025-10-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 580,"Record from 10/20/2025, 4:17:31.015 AM"
October,OGPZXA,N/A,0272116829185,2025-09-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 581,"Record from 10/20/2025, 4:27:27.295 AM"
October,NFIHLE,N/A,0272111084653,2025-07-10T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 582,"Record from 10/20/2025, 4:30:01.364 AM"
October,ODLCEF,N/A,0272117083633,2025-09-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 583,"Record from 10/19/2025, 9:25:22.099 PM"
October,UMYJHG,N/A,0272116108476,2025-09-01T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 584,"Record from 10/19/2025, 9:26:11.878 PM"
October,NUKKAX,N/A,0272114289060,2025-08-12T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 588,"Record from 10/19/2025, 11:44:59.776 PM"
October,IBADXX,N/A,0272114184860,2025-08-11T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 590,"Record from 10/8/2025, 5:53:08.397 PM"
October,NTGKBQ,N/A,0272118142455,2025-09-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 593,"Record from 10/8/2025, 5:38:05.143 PM"
October,AEXVBR,N/A,0272119189829,2025-10-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 594,"Record from 10/8/2025, 4:08:23.347 PM"
October,NKISUF,N/A,0272116640592,2025-09-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 595,"Record from 10/8/2025, 6:09:10.080 PM"
October,HSBCCY,N/A,0272111575175,2025-07-15T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 610,"Record from 10/10/2025, 9:40:59.346 AM"
October,IXIJJU,N/A,0272110723096,2025-07-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 611,"Record from 10/8/2025, 9:36:13.292 PM"
October,KMDSOG,N/A,0272117155850,2025-09-12T11:41:54.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 612,"Record from 10/10/2025, 4:18:39.554 AM"
October,MRETON,N/A,0272116320244,2025-09-03T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 613,"Record from 10/8/2025, 10:09:18.681 PM"
October,UTRBSC,N/A,0272117618506,2025-09-17T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 614,"Record from 10/8/2025, 9:37:20.750 PM"
October,LRCPVK,N/A,0271407432879,2025-03-07T21:22:29.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 615,"Record from 10/29/2025, 4:20:56.942 AM"
October,IXEDYY,N/A,0272119236790,2021-11-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 616,"Record from 10/28/2025, 4:39:22.681 PM"
October,KJTGZI,N/A,0272121377296,2025-10-25T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 617,"Record from 10/28/2025, 4:46:23.010 PM"
October,JORGXF,N/A,0272115330675,2025-08-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 618,"Record from 10/28/2025, 4:47:01.598 PM"
October,KSBBMG,N/A,0277311316281,2025-09-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 619,"Record from 10/28/2025, 4:46:01.141 PM"
October,UEVVXW,N/A,0272120189372,2025-10-13T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 620,"Record from 10/28/2025, 4:47:02.406 PM"
October,COYSOA,N/A,0272117988244,2025-09-21T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 621,"Record from 10/28/2025, 4:45:24.191 PM"
October,NMGIKG,N/A,0277324545426,2025-09-24T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 629,"Record from 10/17/2025, 10:57:17.908 PM"
October,KXKZMY,N/A,0272118163150,2025-09-23T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 632,"Record from 10/18/2025, 4:43:31.029 AM"
October,LZTIRU,N/A,0272111937625,2025-07-19T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 638,"Record from 10/17/2025, 10:58:29.431 PM"
October,IZFDAZ,N/A,0272120539513,2025-10-16T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 659,"Record from 10/19/2025, 4:01:17.354 AM"
October,CVRWPU,N/A,0272116887270,2025-09-09T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 661,"Record from 10/19/2025, 4:26:49.537 AM"
October,HZOEHB,N/A,0272120569988,2025-10-16T22:49:22.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 662,"Record from 10/19/2025, 4:05:34.842 AM"
October,DUQRJX,N/A,0272111825020,2025-07-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 664,"Record from 10/19/2025, 7:14:13.306 AM"
October,NXJTUO,N/A,0272118813971,2025-09-30T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 668,"Record from 10/19/2025, 3:06:14.575 AM"
October,KRBTXL,N/A,0272113859433,2025-08-07T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 670,"Record from 10/18/2025, 10:14:24.515 PM"
October,UPDCFY,N/A,0272112697922,2025-07-27T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 671,"Record from 10/18/2025, 9:56:51.571 PM"
October,LMCQKO,N/A,0277326112226,2025-08-18T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 672,"Record from 10/18/2025, 10:14:07.598 PM"
October,UTSJPI,N/A,0272119143550,2025-10-02T00:00:00.0000000Z,2-AFB Customer Check,Non-AFB Customer (Expected Skip),No AFB CUSTOMER remark found in booking,Record processed successfully but is not an AFB customer,No - Business Logic,None - Expected behavior for non-business customers,2025-11-21T20:35:01.579Z,Passenger Record 677,"Record from 10/19/2025, 1:12:54.567 AM"
